,TIMESTAMP,AMOUNT,PRICE,SIDE,ORDERID,LIST,OFFLOAD,ORDERSRCID,S_PRICE,B_PRICE
212,1721855960972,0.002,0.05096,buy,4047670359,WAIT_BUY,False,0,0,0.05095
213,1721855974178,0.002,0.05096,buy,4047670906,WAIT_BUY,False,0,0,0.05096
214,1721856061150,0.002,0.05092,buy,4047673842,WAIT_BUY,False,0,0,0.05093
215,1721856074027,0.002,0.05095,buy,4047674421,WAIT_BUY,False,0,0,0.05094
216,1721856135657,0.002,0.05092,buy,4047675517,WAIT_BUY,False,0,0,0.05092
217,1721856172829,0.002,0.05088,buy,4047676921,WAIT_BUY,False,0,0,0.05089
218,1721856185940,0.002,0.05088,buy,4047677146,WAIT_BUY,False,0,0,0.05088
219,1721857589103,0.002,0.05098,buy,4047726279,WAIT_BUY,False,0,0,0.05098
220,1721857603956,0.002,0.051,buy,4047726834,WAIT_BUY,False,0,0,0.051
221,1721857617072,0.002,0.05099,buy,4047727087,WAIT_BUY,False,0,0,0.05099
222,1721857784678,0.002,0.05098,buy,4047731303,WAIT_BUY,False,0,0,0.05097
223,1721857837446,0.002,0.05101,buy,4047732449,WAIT_BUY,False,0,0,0.05101
224,1721858017064,0.002,0.0509,buy,4047736224,WAIT_BUY,False,0,0,0.0509
225,1721858067795,0.002,0.05087,buy,4047737177,WAIT_BUY,False,0,0,0.05087
226,1721860513088,0.002,0.05092,buy,4047805562,WAIT_BUY,False,0,0,0.05091
227,1721861963331,0.002,0.05102,buy,4047831938,WAIT_BUY,False,0,0,0.05102
228,1721865320195,0.002,0.05103,buy,4047902642,WAIT_BUY,False,0,0,0.05103
229,1721865368897,0.002,0.05104,buy,4047903331,WAIT_BUY,False,0,0,0.05104
230,1722299556244,0.0021,0.0499380952380952,buy,4054809475,WAIT_BUY,False,0,0,0.04995
231,1722299568826,0.0021,0.0499571428571428,buy,4054809894,WAIT_BUY,False,0,0,0.04996
232,1722299638348,0.0021,0.0499666666666666,buy,4054811338,WAIT_BUY,False,0,0,0.04997
233,1722299918911,0.0021,0.0499761904761904,buy,4054816132,WAIT_BUY,False,0,0,0.04998
234,1722300040811,0.0021,0.0499857142857142,buy,4054817913,WAIT_BUY,False,0,0,0.04999
235,1722300667558,0.0021,0.05,buy,4054827141,WAIT_BUY,False,0,0,0.05
236,1722301057699,0.002,0.05002,buy,4054836910,WAIT_BUY,False,0,0,0.05002
237,1722301069716,0.002,0.05001,buy,4054837093,WAIT_BUY,False,0,0,0.05001
238,1722301285732,0.0021,0.0499380952380952,buy,4054840295,WAIT_BUY,False,0,0,0.04994
239,1722303346203,0.0021,0.0499285714285714,buy,4054872234,WAIT_BUY,False,0,0,0.04993
240,1722357688714,0.002,0.05004,buy,4055547652,WAIT_BUY,False,0,0,0.05004
241,1722360559164,0.002,0.05005,buy,4055594888,WAIT_BUY,False,0,0,0.05005
242,1722360711996,0.002,0.05003,buy,4055597125,WAIT_BUY,False,0,0,0.05003
243,1722360807579,0.002,0.05007,buy,4055598782,WAIT_BUY,False,0,0,0.05007
244,1722360910812,0.002,0.05006,buy,4055599922,WAIT_BUY,False,0,0,0.05006
245,1722360972224,0.002,0.05008,buy,4055600983,WAIT_BUY,False,0,0,0.05008
246,1722368315930,0.0021,0.0497571428571428,buy,4055725354,WAIT_BUY,False,0,0,0.04976
247,1722368386569,0.0021,0.049747619047619,buy,4055726258,WAIT_BUY,False,0,0,0.04975
248,1722368400937,0.0021,0.0497285714285714,buy,4055726611,WAIT_BUY,False,0,0,0.04974
249,1722368414749,0.0021,0.0497285714285714,buy,4055726880,WAIT_BUY,False,0,0,0.04973
250,1722368456443,0.0021,0.0497095238095238,buy,4055727685,WAIT_BUY,False,0,0,0.04972
251,1722368470207,0.0021,0.0497,buy,4055727982,WAIT_BUY,False,0,0,0.04971
252,1722368485334,0.0021,0.0497,buy,4055728269,WAIT_BUY,False,0,0,0.0497
253,1722368526613,0.0021,0.0496857142857142,buy,4055728881,WAIT_BUY,False,0,0,0.04969
254,1722368637627,0.0021,0.0496761904761904,buy,4055730901,WAIT_BUY,False,0,0,0.04968
255,1722370261501,0.0021,0.0495857142857142,buy,4055777240,WAIT_BUY,False,0,0,0.04957
256,1722370275808,0.0021,0.0496,buy,4055778071,WAIT_BUY,False,0,0,0.04961
257,1722370289884,0.0021,0.0495761904761904,buy,4055778512,WAIT_BUY,False,0,0,0.04959
258,1722370304413,0.0021,0.0495761904761904,buy,4055778927,WAIT_BUY,False,0,0,0.04958
259,1722370398763,0.0021,0.0495380952380952,buy,4055782253,WAIT_BUY,False,0,0,0.04954
260,1722370412493,0.0021,0.0495190476190476,buy,4055782778,WAIT_BUY,False,0,0,0.04952
261,1722370427114,0.0021,0.0495095238095238,buy,4055783112,WAIT_BUY,False,0,0,0.04951
262,1722370525001,0.0021,0.0494857142857142,buy,4055785711,WAIT_BUY,False,0,0,0.04949
263,1722371778169,0.0021,0.0494857142857142,buy,4055808373,WAIT_BUY,False,0,0,0.04948
264,1722371812619,0.0021,0.0495,buy,4055808897,WAIT_BUY,False,0,0,0.0495
265,1722371894857,0.0021,0.0495285714285714,buy,4055810037,WAIT_BUY,False,0,0,0.04953
266,1722372196497,0.0021,0.049547619047619,buy,4055814838,WAIT_BUY,False,0,0,0.04956
267,1722372213388,0.0021,0.049547619047619,buy,4055815053,WAIT_BUY,False,0,0,0.04955
268,1722372365281,0.0021,0.0496,buy,4055817371,WAIT_BUY,False,0,0,0.0496
269,1722372501770,0.0021,0.0496190476190476,buy,4055818788,WAIT_BUY,False,0,0,0.04962
270,1722370537921,0.0021,0.04966,sell,4055827719,SELL_PROFIT,True,4055785711,0,0
271,1722371790988,0.0021,0.04966,sell,4055827724,SELL_PROFIT,True,4055808373,0,0
272,1722371825647,0.0021,0.04967,sell,4055826767,SELL_PROFIT,True,4055808897,0,0
273,1722370438044,0.0021,0.04968,sell,4055783385,SELL_PROFIT,True,4055783112,0,0
274,1722370424569,0.0021,0.04969,sell,4055783041,SELL_PROFIT,True,4055782778,0,0
275,1722371909416,0.0021,0.0497,sell,4055810298,SELL_PROFIT,True,4055810037,0,0
276,1722370409928,0.0021,0.04971,sell,4055782737,SELL_PROFIT,True,4055782253,0,0
277,1722372209670,0.0021,0.04972,sell,4055815030,SELL_PROFIT,True,4055814838,0,0
278,1722372226984,0.0021,0.04972,sell,4055815216,SELL_PROFIT,True,4055815053,0,0
279,1722370301005,0.0021,0.04975,sell,4055778810,SELL_PROFIT,True,4055778512,0,0
280,1722370315336,0.0021,0.04975,sell,4055779208,SELL_PROFIT,True,4055778927,0,0
281,1722370272395,0.0021,0.04976,sell,4055777971,SELL_PROFIT,True,4055777240,0,0
282,1722370286901,0.0021,0.04977,sell,4055778395,SELL_PROFIT,True,4055778071,0,0
283,1722372379560,0.0021,0.04977,sell,4055817609,SELL_PROFIT,True,4055817371,0,0
